コントロールカラム,商品管理番号（商品URL）,商品名,表示先カテゴリ,優先度,URL,1ページ複数形式
"","trcs-ws","公式／トゥルースリーパー コンフォート ダブル＋シングルマットレス2枚セット<br>今なら送料無料！60日間返品保証！<br>【True Sleeper／マットレス／低反発ふとん／ショップジャパン／SHOPJAPAN】","寝具\トゥルースリーパー コンフォート","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000743/",""
"","trcs-ww","【正規品】トゥルースリーパー プレミアケア マットレス2枚セット ダブル×ダブル<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100002","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trcs-ww","【正規品】トゥルースリーパー プレミアケア マットレス2枚セット ダブル×ダブル<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\公式/トゥルースリーパー プレミアケア 楽天ポイント貯まる！","161100002","http://item.rakuten.co.jp/shopjapan/c/0000000105/",""
"","trcs-ww","【正規品】トゥルースリーパー プレミアケア マットレス2枚セット ダブル×ダブル<br>【送料無料＆特典付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】【日本製】【寝具】【低反発】【ベッド】【ショップジャパン公式（SHOPJAPAN）】","寝具\トゥルースリーパー 商品ラインナップ","161100002","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trcs_1219a","トゥルースリーパー プレミアケア スタンダード 楽天限定セット（シングル）【送料無料】＼数量限定／","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219aa","【楽天×ショップジャパンSALE】トゥルースリーパー プレミアケア スタンダード 楽天限定セット（シングル）【送料無料】＼限定280個／","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219b","トゥルースリーパー プレミアケア スタンダード 楽天限定　デザインカバー 小花×バード オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219bb","【楽天×ショップジャパンSALE】トゥルースリーパー プレミアケア スタンダード 楽天限定　デザインカバー 小花×バード オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219c","トゥルースリーパー プレミアケア スタンダード 楽天限定　デザインカバー　ワイルドウッド オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219cc","【楽天×ショップジャパンSALE】トゥルースリーパー プレミアケア スタンダード 楽天限定　デザインカバー　ワイルドウッド オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219d","トゥルースリーパー プレミアケア スタンダード 楽天限定NYデザインカバー ペレニアル オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219dd","【楽天×ショップジャパンSALE】トゥルースリーパー プレミアケア スタンダード 楽天限定NYデザインカバー ペレニアル オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219e","トゥルースリーパー プレミアケア スタンダード 楽天限定NYデザインカバー ウィロウ オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1219ee","【楽天×ショップジャパンSALE】トゥルースリーパー プレミアケア スタンダード 楽天限定NYデザインカバー ウィロウ オリジナルカバーセット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_1_1801","【福得キャンペーン】トゥルースリーパー 初夢ベース3点セット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcs_3_1801","【福得キャンペーン】トゥルースリーパー 初夢ベース2点セット（シングル）【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trcsspsm","公式／トゥルースリーパー プレミアケア 布団タイプ（セミダブル）本体＋敷きパッド付きセット<br>今なら送料無料！60日間返品保証！<br>【True Sleeper／マットレス／低反発ふとん／ショップジャパン／SHOPJAPAN】","寝具\トゥルースリーパー プレミアケア 布団タイプ","161800022","http://item.rakuten.co.jp/shopjapan/c/0000000194/",""
"","trcsspsm","公式／トゥルースリーパー プレミアケア 布団タイプ（セミダブル）本体＋敷きパッド付きセット<br>今なら送料無料！60日間返品保証！<br>【True Sleeper／マットレス／低反発ふとん／ショップジャパン／SHOPJAPAN】","寝具\トゥルースリーパー 商品ラインナップ","161800022","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trcsspsw","公式／トゥルースリーパー プレミアケア 布団タイプ（ダブル）本体＋敷きパッド付きセット<br>今なら送料無料！60日間返品保証！<br>【True Sleeper／マットレス／低反発ふとん／ショップジャパン／SHOPJAPAN】","寝具\トゥルースリーパー プレミアケア 布団タイプ","161800023","http://item.rakuten.co.jp/shopjapan/c/0000000194/",""
"","trcsspsw","公式／トゥルースリーパー プレミアケア 布団タイプ（ダブル）本体＋敷きパッド付きセット<br>今なら送料無料！60日間返品保証！<br>【True Sleeper／マットレス／低反発ふとん／ショップジャパン／SHOPJAPAN】","寝具\トゥルースリーパー 商品ラインナップ","161800023","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trf-disc4","◎新登場！【正規店】<br>TRF イージー・ドゥ・ダンササイズ DISC4<br>寒い夜だから…～体幹集中プログラム～<br>【ダンス エクササイズ】<br>","エクササイズDVD\TRF イージー・ドゥ・ダンササイズ","20","http://item.rakuten.co.jp/shopjapan/c/0000000502/","1"
"","trf-mrn","今なら同時購入で送料無料！<br> TRF イージー・ドゥ・ダンササイズ(DVD 3枚組)(1st/2nd) <br> 【ダンス エクササイズ】【正規品】【ショップジャパン】<br>","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trf-nt1f","TRF 【DISC1】「EZ DO DANCE」 上半身集中プログラム<br>","セット品の単品購入\TRF セット品","999999990","http://item.rakuten.co.jp/shopjapan/c/0000000583/",""
"","trf-nt2f","TRF 【DISC2】「survival dAnce ～no no cry more～」 ウエスト集中プログラム<br>","セット品の単品購入\TRF セット品","999999991","http://item.rakuten.co.jp/shopjapan/c/0000000583/",""
"","trf-nt3f","TRF 【DISC3】「BOY MEETS GIRL」 下半身集中プログラム<br>","セット品の単品購入\TRF セット品","999999992","http://item.rakuten.co.jp/shopjapan/c/0000000583/",""
"","trf-nt5f","TRF 【DISC5】「Overnight Sensation～時代はあなたに委ねてる～」 上半身集中プログラム<br>","セット品の単品購入\TRF セット品","999999993","http://item.rakuten.co.jp/shopjapan/c/0000000583/",""
"","trf-nt6f","TRF 【DISC6】「masquerade」 ウエスト集中プログラム<br>","セット品の単品購入\TRF セット品","999999994","http://item.rakuten.co.jp/shopjapan/c/0000000583/",""
"","trf-nt7f","TRF 【DISC7】「CRAZY GONNA CRAZY」 下半身集中プログラム<br>","セット品の単品購入\TRF セット品","999999995","http://item.rakuten.co.jp/shopjapan/c/0000000583/",""
"","trf-ss","★応援ありがとうセール51％OFF★<br>TRF イージー・ドゥ・ダンササイズ お買い得セット<br>【送料無料 / 代引無料】【正規店 / 日本製】【ダンス エクササイズ】【半額以下】<br>","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trf-tmw","【正規品】TRF イージー・ドゥ・ダンササイズ<br> マット+DISC4セッ ト（DVD3枚組+DISC4『寒い夜だから…』+マット）<br>【ショップジャパン】【日本製】<br>","エクササイズDVD\TRF イージー・ドゥ・ダンササイズ","12","http://item.rakuten.co.jp/shopjapan/c/0000000502/","1"
"","trf-tmxx","今なら同時購入で送料無料！<br> TRF イージー・ドゥ・ダンササイズ DISC4セット<br> （DVD3枚組+DISC4『寒い夜だから…』）<br> 【ダンス エクササイズ】【代引無料】【正規店/日本製】","エクササイズDVD\TRF イージー・ドゥ・ダンササイズ","11","http://item.rakuten.co.jp/shopjapan/c/0000000502/","1"
"","trf-txxx","TRF イージー・ドゥ・ダンササイズ(DVD 3枚組)(1st/2nd) <br> 【ダンス エクササイズ】【正規品】【ショップジャパン】<br>","エクササイズDVD\TRF イージー・ドゥ・ダンササイズ","10","http://item.rakuten.co.jp/shopjapan/c/0000000502/","1"
