コントロールカラム,商品管理番号（商品URL）,商品名,表示先カテゴリ,優先度,URL,1ページ複数形式
"","trsp-c2s","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>シングル+オリジナルカバー2枚セット<br>【送料無料＆低反発まくら付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】","寝具\トゥルースリーパー プレミアム","161200001","http://item.rakuten.co.jp/shopjapan/c/0000000742/",""
"","trsp-c2s","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>シングル+オリジナルカバー2枚セット<br>【送料無料＆低反発まくら付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】","寝具\トゥルースリーパー 商品ラインナップ","161200001","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trsp-c2w","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>ダブル+オリジナルカバー2枚セット<br>【送料無料＆低反発まくら付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】","お知らせ\あす楽について","161200003","http://item.rakuten.co.jp/shopjapan/c/0000000655/",""
"","trsp-c2w","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>ダブル+オリジナルカバー2枚セット<br>【送料無料＆低反発まくら付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】","寝具\トゥルースリーパー プレミアム","161200003","http://item.rakuten.co.jp/shopjapan/c/0000000742/",""
"","trsp-c2w","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>ダブル+オリジナルカバー2枚セット<br>【送料無料＆低反発まくら付き！】<br>【True Sleeper】【マットレス】【低反発マットレス】","寝具\トゥルースリーパー 商品ラインナップ","161200003","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trsp-ch01","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー オリジナルカバー（小花柄）シングル<br>【ショップジャパン】<br>","その他","999999992","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trsp-ch02","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー オリジナルカバー（小花柄）セミダブル<br>【ショップジャパン】<br>","その他","999999993","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trsp-ch03","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー オリジナルカバー（小花柄）ダブル<br>【ショップジャパン】<br>","その他","999999994","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trsp-ch04","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー オリジナルカバー（小花柄）クイーン<br>【ショップジャパン】<br>","その他","999999988","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trsp-ch05","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）シングル<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999995","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch05","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）シングル<br>【ショップジャパン】<br>","アウトレットセール","999999995","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-ch06","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）セミダブル<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999996","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch06","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）セミダブル<br>【ショップジャパン】<br>","アウトレットセール","999999996","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-ch07","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）ダブル<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999997","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch07","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）ダブル<br>【ショップジャパン】<br>","アウトレットセール","999999997","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-ch08","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）クイーン<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999987","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch08","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ボックスシーツ（柄）クイーン<br>【ショップジャパン】<br>","アウトレットセール","999999987","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-ch09","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ピローカバー（柄）<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999989","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch09","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー ピローカバー（柄）<br>【ショップジャパン】<br>","アウトレットセール","999999989","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-ch10","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー 掛け布団カバー（柄）シングル<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999990","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch10","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー 掛け布団カバー（柄）シングル<br>【ショップジャパン】<br>","アウトレットセール","999999990","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-ch11","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー 掛け布団カバー（柄）ダブル<br>【ショップジャパン】<br>","寝具\トゥルースリーパー オリジナルカバー","999999991","http://item.rakuten.co.jp/shopjapan/c/0000000345/","1"
"","trsp-ch11","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】トゥルースリーパー 掛け布団カバー（柄）ダブル<br>【ショップジャパン】<br>","アウトレットセール","999999991","http://item.rakuten.co.jp/shopjapan/c/0000000156/",""
"","trsp-db-fu","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>トゥルースリーパー プレミアム ダブル【複数購入用】【送料無料】","その他","999999999","http://item.rakuten.co.jp/shopjapan/c/0000000001/",""
"","trsp-dbc2","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>ダブル+オリジナルカバー2枚セット<br>【送料無料！】<br>【True Sleeper】【マットレス】【低反発マットレス】","お知らせ\あす楽について","161200003","http://item.rakuten.co.jp/shopjapan/c/0000000655/",""
"","trsp-dbc2","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>ダブル+オリジナルカバー2枚セット<br>【送料無料！】<br>【True Sleeper】【マットレス】【低反発マットレス】","寝具\トゥルースリーパー プレミアム","161200003","http://item.rakuten.co.jp/shopjapan/c/0000000742/",""
"","trsp-dbc2","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【正規品】 トゥルースリーパー プレミアム<br>ダブル+オリジナルカバー2枚セット<br>【送料無料！】<br>【True Sleeper】【マットレス】【低反発マットレス】","寝具\トゥルースリーパー 商品ラインナップ","161200003","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
"","trsp-dm","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】【正規品】トゥルースリーパー プレミアム 半額セット（セミダブル×セミダブル）<br>【低反発マットレス】ショップジャパン（SHOPJAPAN）","SALE＆キャンペーン\楽天ポイント企画エントリーページ","161100018","http://item.rakuten.co.jp/shopjapan/c/0000000596/",""
"","trsp-dm","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】【正規品】トゥルースリーパー プレミアム 半額セット（セミダブル×セミダブル）<br>【低反発マットレス】ショップジャパン（SHOPJAPAN）","寝具\トゥルースリーパー プレミアム","161100018","http://item.rakuten.co.jp/shopjapan/c/0000000742/",""
"","trsp-dm","【エントリーでポイント10倍！12/22（金）10時～12/25（月）9：59】<br>【送料無料】【正規品】トゥルースリーパー プレミアム 半額セット（セミダブル×セミダブル）<br>【低反発マットレス】ショップジャパン（SHOPJAPAN）","寝具\トゥルースリーパー 商品ラインナップ","161100018","http://item.rakuten.co.jp/shopjapan/c/0000000425/",""
